cik,2017,2018,2019,2020,2021,2022,2016_num,2017_num,2018_num,2019_num,2020_num,2021_num,2022_num,2016_file,2017_file,2018_file,2019_file,2020_file,2021_file,2022_file
1124941,0.07219357397857992,0.5456899741028487,-0.025011967448539972,-0.06935068123235547,-0.119493537325244,0.1201318154583583,5042,5406,8356,8147,7582,6676,7478,1124941_000114420416135949_v452263_10k.htm.txt,1124941_000156459017024183_becn-10k_20170930.htm.txt,1124941_000156459018029873_becn-10k_20180930.htm.txt,1124941_000156459019044546_becn-10k_20190930.htm.txt,1124941_000156459020054777_becn-10k_20200930.htm.txt,1124941_000095017021004791_becn-20210930.htm.txt,1124941_000112494123000013_becn-20221231.htm.txt
767405,0.0684931506849315,0.06837606837606838,-0.012,-0.012145748987854251,0.10245901639344263,-0.0037174721189591076,219,234,250,247,244,269,268,767405_000121390017002152_f10k2016_sbfinancialgroup.htm.txt,767405_000121390018002757_f10k2017_sbfinancialgroup.htm.txt,767405_000121390019003794_f10k2018_sbfinancialgroup.htm.txt,767405_000121390020005594_f10k2019_sbfinancialgroup.htm.txt,767405_000121390021013974_f10k2020_sbfinancialgroup.htm.txt,767405_000121390022010887_f10k2021_sbfinancial.htm.txt,767405_000121390023018266_f10k2022_sbfinancial.htm.txt
914208,0.035346097201767304,0.061024182076813656,0.1825982035125352,-0.03503004194535767,0.00011748120300751879,0.01151180547398097,6790,7030,7459,8821,8512,8513,8611,914208_000091420817000328_a201610-k.htm.txt,914208_000091420818000255_a201710-k.htm.txt,914208_000091420819000195_a201810-k.htm.txt,914208_000091420820000245_a201910-k.htm.txt,914208_000091420821000331_ivz-20201231.htm.txt,914208_000091420822000319_ivz-20211231.htm.txt,914208_000091420823000297_ivz-20221231.htm.txt
1775625,,,,-0.47058823529411764,-0.2222222222222222,-0.42857142857142855,,,,1700,900,700,400,,,,1775625_000177562520000007_a12312019sdc10-kdoc.htm.txt,1775625_000177562521000025_sdc-20201231.htm.txt,1775625_000177562522000020_sdc-20211231.htm.txt,1775625_000177562523000018_sdc-20221231.htm.txt
1410428,-0.03194444444444444,-0.2582496413199426,-0.019342359767891684,-0.7652859960552268,2.0504201680672267,0.05234159779614325,720,697,517,507,119,363,382,1410428_000114420417017688_v462079_10k.htm.txt,1410428_000114420418017944_tv488839_10k.htm.txt,1410428_000114420419017496_tv516017_10k.htm.txt,1410428_000110465920048780_tm205324-1_10k.htm.txt,1410428_000155837021003840_xspa-20201231x10k.htm.txt,1410428_000155837022004897_xspa-20211231x10k.htm.txt,1410428_000155837023006084_xwel-20221231x10k.htm.txt
1723788,,,,,,0.43137254901960786,,,,,,51,73,,,,,,1723788_000095017022003458_bitw-20211231.htm.txt,1723788_000095017023004400_bitw-20221231.htm.txt
924717,0.1735159817351598,0.3151750972762646,0.09171597633136094,0.0027100271002710027,0.051351351351351354,0.14910025706940874,219,257,338,369,370,389,447,924717_000156459016029755_srdx-10k_20160930.htm.txt,924717_000156459017024465_srdx-10k_20170930.htm.txt,924717_000156459018030336_srdx-10k_20180930.htm.txt,924717_000156459019045173_srdx-10k_20190930.htm.txt,924717_000156459020055870_srdx-10k_20200930.htm.txt,924717_000156459021058206_srdx-10k_20210930.htm.txt,924717_000095017022025644_srdx-20220930.htm.txt
891166,0.15527950310559005,0.3154121863799283,0.09673024523160763,0.12919254658385093,0.15181518151815182,0.16809933142311365,483,558,734,805,909,1047,1223,891166_000156459017002401_uve-10k_20161231.htm.txt,891166_000156459018003039_uve-10k_20171231.htm.txt,891166_000089116619000006_uve-10k20181231.htm.txt,891166_000089116620000016_uve-10k20191231.htm.txt,891166_000089116621000018_uve-20201231.htm.txt,891166_000089116622000018_uve-20211231.htm.txt,891166_000089116623000022_uve-20221231.htm.txt
746210,-0.18840579710144928,-0.08928571428571429,18.607843137254903,0,-0.951,-0.5510204081632653,69,56,51,1000,1000,49,22,746210_000074621017000004_glow-20161231x10k.htm.txt,746210_000074621018000012_glow-20171231x10k.htm.txt,746210_000074621019000009_glow-20181231x10k.htm.txt,746210_000074621020000022_glow-20191231x10k.htm.txt,746210_000074621021000024_glow-20201231.htm.txt,746210_000074621022000023_glow-20211231.htm.txt,746210_000074621023000011_glow-20221231.htm.txt
799167,-0.03589177250138045,0.027777777777777776,0.13875731401504598,0.01835086860778077,-0.03724171071600192,0.14175193411529824,3622,3492,3589,4087,4162,4007,4575,799167_000143774917004526_mrtn20161231_10k.htm.txt,799167_000143774918004257_mrtn20171231_10k.htm.txt,799167_000143774919003693_mrtn20181231_10k.htm.txt,799167_000143774920003828_mrtn20191231_10k.htm.txt,799167_000143774921004453_mrtn20201231_10k.htm.txt,799167_000143774922004503_mrtn20211231_10k.htm.txt,799167_000143774923004832_mrtn20221231_10k.htm.txt
1829635,,,,,,1.1111111111111112,,,,,,9,19,,,,,,1829635_000110465922040778_rnaz-20211231x10k.htm.txt,1829635_000110465923040158_rnaz-20221231x10k.htm.txt
1786352,,,,,1.2394822006472492,0.6394508670520231,,,,,618,1384,2269,,,,,1786352_000156459020041865_bill-10k_20200630.htm.txt,1786352_000156459021046383_bill-10k_20210630.htm.txt,1786352_000178635222000017_bill-20220630.htm.txt
1507605,-0.8,4.666666666666667,0,-0.8235294117647058,2.3333333333333335,2.0,15,3,17,17,3,10,30,1507605_000110465917021458_a17-1184_110k.htm.txt,1507605_000149315218005254_form10-k.htm.txt,1507605_000149315219003868_form10-k.htm.txt,1507605_000149315220004558_form10-k.htm.txt,1507605_000149315221006139_form10-k.htm.txt,1507605_000149315222006446_form10-k.htm.txt,1507605_000149315223007879_form10-k.htm.txt
1439725,,,,,0.09,0.12385321100917432,,,,,200,218,245,,,,,1439725_000156459021013512_bdsx-10k_20201231.htm.txt,1439725_000095017022003495_bdsx-20211231.htm.txt,1439725_000095017023006092_bdsx-20221231.htm.txt
2488,0.08536585365853659,0.1348314606741573,0.12871287128712872,0.10526315789473684,0.23015873015873015,0.6129032258064516,8200,8900,10100,11400,12600,15500,25000,2488_000000248817000043_amd-12312016x10k.htm.txt,2488_000000248818000042_amd-12302017x10k.htm.txt,2488_000000248819000011_amd-12292018x10k.htm.txt,2488_000000248820000008_amdform10-kfy2019.htm.txt,2488_000162828021001185_amd-20201226.htm.txt,2488_000000248822000016_amd-20211225.htm.txt,2488_000000248823000047_amd-20221231.htm.txt
1538990,0.17647058823529413,0.125,0.07777777777777778,0.09278350515463918,0.10377358490566038,0.9230769230769231,68,80,90,97,106,117,225,1538990_000155837017001015_stor-20161231x10k.htm.txt,1538990_000155837018001020_stor-20171231x10k.htm.txt,1538990_000155837019000904_stor-20181231x10k.htm.txt,1538990_000155837020001148_stor-20191231x10k.htm.txt,1538990_000155837021002003_stor-20201231x10k.htm.txt,1538990_000155837022002011_stor-20211231x10k.htm.txt,1538990_000155837023004357_tmb-20221231x10k.htm.txt
1266806,0.01818181818181818,0.09821428571428571,-0.08943089430894309,-0.8928571428571429,0.25,1.6666666666666667,110,112,123,112,12,15,40,1266806_000161577417001057_s105518_10k.htm.txt,1266806_000161577418002008_s109350_10k.htm.txt,1266806_000156459019008372_eyes-10k_20181231.htm.txt,1266806_000156459020011809_eyes-10k_20191231.htm.txt,1266806_000156459021013636_eyes-10k_20201231.htm.txt,1266806_000175392622000356_g082651_10k.htm.txt,1266806_000175392623000344_g083419_10k.htm.txt
895126,-0.030303030303030304,-0.265625,-0.02127659574468085,-0.43478260869565216,0,-0.07692307692307693,3300,3200,2350,2300,1300,1300,1200,895126_000089512617000068_chk-20161231_10k.htm.txt,895126_000089512618000060_chk-20171231_10k.htm.txt,895126_000089512619000070_chk-20181231_10k.htm.txt,895126_000089512620000061_chk-2019123110k.htm.txt,895126_000089512621000078_chk-20201231.htm.txt,895126_000089512622000029_chk-20211231.htm.txt,895126_000089512623000022_chk-20221231.htm.txt
1015739,0,-0.014705882352941176,0.05970149253731343,0.2676056338028169,-0.1,0.012345679012345678,68,68,67,71,90,81,82,1015739_000157104917001193_t1700070_10k.htm.txt,1015739_000114420418011461_tv486650_10k.htm.txt,1015739_000114420419008788_tv513035_10k.htm.txt,1015739_000110465920022309_tm205258d1_10k.htm.txt,1015739_000156459021006373_awre-10k_20201231.htm.txt,1015739_000156459022010383_awre-10k_20211231.htm.txt,1015739_000095017023008185_awre-20221231.htm.txt
1818382,,,,,,0.1232876712328767,,,,,,146,164,,,,,,1818382_000181838222000011_huma-20211231.htm.txt,1818382_000181838223000016_huma-20221231.htm.txt
1856485,,,,,,-0.13333333333333333,,,,,,7500,6500,,,,,,1856485_000185648522000010_syl-20211231.htm.txt,1856485_000185648523000007_syl-20221231.htm.txt
1750284,,,,,,0.16216216216216217,,,,,,74,86,,,,,,1750284_000155837022002388_olma-20211231x10k.htm.txt,1750284_000155837023003318_olma-20221231x10k.htm.txt
743238,,,,,,0.10526315789473684,,,,,,3800,4200,,,,,,743238_000143774922004361_shyf20211231_10k.htm.txt,743238_000143774923004281_shyf20221231b_10k.htm.txt
87050,2.0,-0.5833333333333334,-0.1,-0.1111111111111111,4.875,0.1702127659574468,8,24,10,9,8,47,55,87050_000121390017002322_f10k2016_neonodeinc.htm.txt,87050_000121390018002697_f10k2017_neonodeinc.htm.txt,87050_000121390019003713_f10k2018_neonodeinc.htm.txt,87050_000121390020005949_f10k2019_neonodeinc.htm.txt,87050_000121390021014481_f10k2020_neonodeinc.htm.txt,87050_000121390022011462_f10k2021_neonodeinc.htm.txt,87050_000121390023018702_f10k2022_neonodeinc.htm.txt
68622,0,-0.13636363636363635,-0.06842105263157895,-0.1864406779661017,-0.1388888888888889,-0.04032258064516129,22000,22000,19000,17700,14400,12400,11900,68622_000006862217000003_ctq2016123110k.htm.txt,68622_000006862218000004_ctq2017123110k.htm.txt,68622_000006862219000003_ctq2018123110k.htm.txt,68622_000006862220000004_ctq2019123110k.htm.txt,68622_000006862221000004_ctl-20201231.htm.txt,68622_000006862222000004_lumn-20211231.htm.txt,68622_000006862223000006_lumn-20221231.htm.txt
1261333,,,0.29308633807476014,0.44026605269889996,0.3252220248667851,-0.016753786355716394,,,3023,3909,5630,7461,7336,,,1261333_000126133319000012_fy1910k.htm.txt,1261333_000126133320000033_docu-20200131.htm.txt,1261333_000126133321000059_docu-20210131.htm.txt,1261333_000126133322000049_docu-20220131.htm.txt,1261333_000126133323000050_docu-20230131.htm.txt
1745999,,,,,0.8839779005524862,0.4868035190615836,,,,,181,341,507,,,,,1745999_000156459021013190_beam-10k_20201231.htm.txt,1745999_000095017022002166_beam-20211231.htm.txt,1745999_000095017023004866_beam-20221231.htm.txt
1281761,-0.02039159072453307,-0.08036289951183569,-0.020281436226150532,-0.008076058065835208,0.011336699989693909,0.02277590950779578,22166,21714,19969,19564,19406,19626,20073,1281761_000128176117000026_rf-20161231x10k.htm.txt,1281761_000128176118000016_rf-20171231x10k.htm.txt,1281761_000128176119000019_rf-20181231x10k.htm.txt,1281761_000128176120000010_rf-20191231x10k.htm.txt,1281761_000128176121000012_rf-20201231.htm.txt,1281761_000128176122000016_rf-20211231.htm.txt,1281761_000128176123000012_rf-20221231.htm.txt
1386278,0.18275154004106775,-0.04513888888888889,0.09090909090909091,0,0,0,974,1152,1100,1200,1200,1200,1200,1386278_000138627817000023_a2016-12x31form10xk.htm.txt,1386278_000138627818000013_form10-kxgdot12312017.htm.txt,1386278_000138627819000012_form10-kxgdot12312018.htm.txt,1386278_000138627820000020_form10-kxgdot12312019.htm.txt,1386278_000138627821000008_gdot-20201231.htm.txt,1386278_000138627822000007_gdot-20211231.htm.txt,1386278_000138627823000007_gdot-20221231.htm.txt
1023024,,,0.13043478260869565,0.09171597633136094,0.6287262872628726,-0.0016638935108153079,,,299,338,369,601,600,,,1023024_000114420419010541_tv512330_10k.htm.txt,1023024_000110465920025744_tm205343d1_10k.htm.txt,1023024_000102302421000007_anip-20201231x10k.htm.txt,1023024_000102302422000004_anip-20211231x10k.htm.txt,1023024_000102302423000005_anip-20221231x10k.htm.txt
1442492,-0.16666666666666666,-0.1,-0.031746031746031744,-0.3442622950819672,-0.75,-0.2,84,70,63,61,40,10,8,1442492_000165495416001866_laredo_10k-16952.htm.txt,1442492_000165495417007968_laredo_10k-17221.htm.txt,1442492_000165495418009655_laredo_10k-17460.htm.txt,1442492_000165495419010129_laredo_10k-17760.htm.txt,1442492_000119983520000228_form-10k.htm.txt,1442492_000119983521000571_form-10k.htm.txt,1442492_000119983522000539_lrdc-10k.htm.txt
1649749,0,,,,0.05939524838012959,-0.10448521916411825,260000,260000,,,1852,1962,1757,1649749_000156459017005760_fbk-10k_20161231.htm.txt,1649749_000156459018006079_fbk-10k_20171231.htm.txt,,,1649749_000164974921000065_fbk-20201231.htm.txt,1649749_000164974922000040_fbk-20211231.htm.txt,1649749_000164974923000047_fbk-20221231.htm.txt
67347,0.044642857142857144,0.042735042735042736,-0.07377049180327869,-0.035398230088495575,0.01834862385321101,0.018018018018018018,11200,11700,12200,11300,10900,11100,11300,67347_000114036117022417_form10k.htm.txt,67347_000114036118025479_form10k.htm.txt,67347_000114036119009735_form10k.htm.txt,67347_000114036120012690_form10k.htm.txt,67347_000114036121018956_brhc10025013_10k.htm.txt,67347_000114036122020696_brhc10037988_10k.htm.txt,67347_000114036123026536_brhc20053265_10k.htm.txt
749251,0.7168954952910473,0.0027757583768422446,0.10222105055031964,-0.06720880172207606,0.0641025641025641,0.1746987951807229,8813,15131,15173,16724,15600,16600,19500,749251_000074925117000005_it-12312016x10k.htm.txt,749251_000074925118000004_it-12312017x10k.htm.txt,749251_000074925119000005_it-12312018x10k.htm.txt,749251_000074925120000008_it-12312019x10k.htm.txt,749251_000074925121000010_it-20201231.htm.txt,749251_000074925122000006_it-20211231.htm.txt,749251_000074925123000006_it-20221231.htm.txt
1604738,1.912621359223301,1.3333333333333333,9.857142857142858,-0.32894736842105265,0.058823529411764705,0.42592592592592593,103,300,700,7600,5100,5400,7700,1604738_000160473817000014_aincq4201610-k.htm.txt,1604738_000160473818000009_ainc2017q410-k.htm.txt,1604738_000160473819000013_ainc2018q410-k.htm.txt,1604738_000160473820000014_ainc2019q410-k.htm.txt,1604738_000160473821000019_ainc-20201231.htm.txt,1604738_000160473822000015_ainc-20211231.htm.txt,1604738_000160473823000017_ainc-20221231.htm.txt
45919,-0.03507516105941303,-0.47774480712166173,-0.31001420454545453,-0.05970149253731343,0.060207991242474,-0.028910686628807435,5588,5392,2816,1943,1827,1937,1881,45919_000004591917000006_hhs-123116x10k.htm.txt,45919_000004591918000022_hhs-123117x10k.htm.txt,45919_000004591919000013_hhs-123118x10k.htm.txt,45919_000004591920000003_hhs-123119x10k.htm.txt,45919_000143774921006937_hrth20201005_10k.htm.txt,45919_000143774922006846_hrth20211231b_10k.htm.txt,45919_000143774923008877_hrth20221231_10k.htm.txt
879169,0.23265306122448978,0.1316225165562914,0.06510607168983175,0.21771978021978022,0.18104906937394247,0.10983763132760267,980,1208,1367,1456,1773,2094,2324,879169_000155837017000594_incy-20161231x10k.htm.txt,879169_000155837018000722_incy-20171231x10k.htm.txt,879169_000155837019000682_incy-20181231x10k.htm.txt,879169_000155837020000774_incy-20191231x10k6c65b7.htm.txt,879169_000155837021000825_incy-20201231x10k.htm.txt,879169_000155837022000902_incy-20211231x10k.htm.txt,879169_000087916923000008_incy-20221231.htm.txt
1109448,0.008144269924374637,0.05049047893825736,0.04669046965119473,0.030963001836788243,0.048103843217103585,0.07722195240407966,3438,3466,3641,3811,3929,4118,4436,1109448_000110944817000008_ablp-20161231x10k.htm.txt,1109448_000110944818000011_ablp-20171231x10k.htm.txt,1109448_000110944819000006_ablp-20181231x10k.htm.txt,1109448_000110944820000011_ablp-20191231x10k.htm.txt,1109448_000110944821000006_ablp-20201231.htm.txt,1109448_000110944822000008_ablp-20211231.htm.txt,1109448_000110944823000013_ablp-20221231.htm.txt
923571,,,-0.0381508078994614,0.10125991600559962,-0.07955508474576271,0.08148233398549891,,,8912,8572,9440,8689,9397,,,923571_000100888619000047_form10k.htm.txt,923571_000155837020002028_usx-20191231x10k.htm.txt,923571_000155837021002239_usx-20201231x10k.htm.txt,923571_000155837022002527_usx-20211231x10k.htm.txt,923571_000155837023002389_usx-20221231x10k.htm.txt
1677576,0.2,0,1.1666666666666667,0.15384615384615385,0.2,0.05555555555555555,5,6,6,13,15,18,19,1677576_000114420417016274_v461993_10k.htm.txt,1677576_000114420418017926_tv489362_10k.htm.txt,1677576_000114420419013981_tv515308_10k.htm.txt,1677576_000110465920027821_tm205786-1_10k.htm.txt,1677576_000155837021001890_iipr-20201231x10k.htm.txt,1677576_000155837022001947_iipr-20211231x10k.htm.txt,1677576_000155837023002394_iipr-20221231x10k.htm.txt
1784797,,,,,0.1111111111111111,0.05,,,,,54,60,63,,,,,1784797_000155837021002180_brmk-20201231x10k.htm.txt,1784797_000095017022002327_brmk-20211231.htm.txt,1784797_000095017023005481_brmk-20221231.htm.txt
1314727,,,0.0695266272189349,-0.01313969571230982,0.06867554309740714,0.20918032786885246,,,1352,1446,1427,1525,1844,,,1314727_000131472718000015_sono-20180929x10k.htm.txt,1314727_000131472719000038_sono-20190928x10k.htm.txt,1314727_000131472720000052_sono-20201003.htm.txt,1314727_000131472721000039_sono-20211002.htm.txt,1314727_000095017022025663_sono-20221001.htm.txt
885568,0,0.029411764705882353,0.02142857142857143,-0.04195804195804196,-0.021897810218978103,-0.014925373134328358,136,136,140,143,137,134,132,885568_000156459017004253_cik0000885568-10k_20161231.htm.txt,885568_000156459018005585_cik0000885568-10k_20171231.htm.txt,885568_000156459019006434_cik0000885568-10k_20181231.htm.txt,885568_000156459020009940_cik0000885568-10k_20191231.htm.txt,885568_000156459021013460_cik0000885568-10k_20201231.htm.txt,885568_000156459022010597_cik885568-10k_20211231.htm.txt,885568_000095017023007785_ck0000885568-20221231.htm.txt
1842356,,,,,,19.5,,,,,,4,82,,,,,,1842356_000141057822000300_chwau-20211231x10k.htm.txt,1842356_000162828023009948_pet-20221231.htm.txt
1467373,0.10677083333333333,0.08,0.0718954248366013,0.028455284552845527,0.233201581027668,0.15544871794871795,384000,425000,459000,492000,506000,624000,721000,1467373_000146737316001080_acn831201610k.htm.txt,1467373_000146737317000430_acn831201710k.htm.txt,1467373_000146737318000318_acn831201810k.htm.txt,1467373_000146737319000339_acn831201910k.htm.txt,1467373_000146737320000376_acn-20200831.htm.txt,1467373_000146737321000229_acn-20210831.htm.txt,1467373_000146737322000295_acn-20220831.htm.txt
1368757,-0.07142857142857142,0.07692307692307693,0,-0.14285714285714285,0.08333333333333333,0,14,13,14,14,12,13,13,1368757_000156459017005519_ck0001368757-10k_20161231.htm.txt,1368757_000156459018007123_ck0001368757-10k_20171231.htm.txt,1368757_000156459019009831_ck0001368757-10k_20181231.htm.txt,1368757_000156459020012566_ck0001368757-10k_20191231.htm.txt,1368757_000156459021015549_ck1368757-10k_20201231.htm.txt,1368757_000156459022011776_ck1368757-10k_20211231.htm.txt,1368757_000095017023009715_gttj-20221231.htm.txt
884650,-0.06451612903225806,-0.017241379310344827,,,,-0.15384615384615385,62,58,57,,,65,55,884650_000165495417002807_infinite-group_form10k.htm.txt,884650_000165495419007941_imci_form10k.htm.txt,884650_000165495419007945_imci_10k.htm.txt,,,884650_000165495422003151_imci_10k.htm.txt,884650_000165495423006025_igi_10k.htm.txt
